signal_day,eval_day,ticker,ratio,verdict,candle_pos,gap_%,entry,outcome,gross_%,net_%,bucket,intraday_signal
2026-05-19,2026-05-20,CODX,286.0,중립,잔구간,-11.6,1.7416,open,15.99,13.49,05:30,정보부족
2026-05-19,2026-05-20,CODX,286.0,중립,잔구간,-11.6,1.71,open,18.13,15.63,06:00,중립
2026-05-19,2026-05-20,CODX,286.0,중립,잔구간,-11.6,1.76,open,14.77,12.27,06:30,매수관심
2026-05-19,2026-05-20,CODX,286.0,중립,잔구간,-11.6,1.805,open,11.91,9.41,07:00,매수관심
2026-05-19,2026-05-20,CODX,286.0,중립,잔구간,-11.6,1.96,open,3.06,0.56,07:30,강한매수
2026-05-19,2026-05-20,CODX,286.0,중립,잔구간,-11.6,1.89,open,6.88,4.38,08:00,중립
2026-05-19,2026-05-20,CODX,286.0,중립,잔구간,-11.6,1.99,open,1.51,-0.99,08:30,매수관심
2026-05-19,2026-05-20,CODX,286.0,중립,잔구간,-11.6,1.85,open,9.19,6.69,09:00,매도주의
2026-05-19,2026-05-20,NXXT,226.1,강한매수,전고점돌파,-7.5,0.7588,open,-2.48,-4.98,05:30,정보부족
2026-05-19,2026-05-20,NXXT,226.1,강한매수,전고점돌파,-7.5,0.7401,open,-0.01,-2.51,06:00,중립
2026-05-19,2026-05-20,NXXT,226.1,강한매수,전고점돌파,-7.5,0.8155,open,-9.26,-11.76,06:30,강한매수
2026-05-19,2026-05-20,NXXT,226.1,강한매수,전고점돌파,-7.5,0.8098,open,-8.62,-11.12,07:00,중립
2026-05-19,2026-05-20,NXXT,226.1,강한매수,전고점돌파,-7.5,0.7706,open,-3.97,-6.47,07:30,매도주의
2026-05-19,2026-05-20,NXXT,226.1,강한매수,전고점돌파,-7.5,0.7347,open,0.72,-1.78,08:00,중립
2026-05-19,2026-05-20,NXXT,226.1,강한매수,전고점돌파,-7.5,0.7602,open,-2.66,-5.16,08:30,중립
2026-05-19,2026-05-20,NXXT,226.1,강한매수,전고점돌파,-7.5,0.7859,open,-5.84,-8.34,09:00,중립
2026-05-19,2026-05-20,ONCO,214.0,강한매도,전저점이탈,-9.8,1.06,open,5.66,3.16,05:30,정보부족
2026-05-19,2026-05-20,ONCO,214.0,강한매도,전저점이탈,-9.8,1.048,open,6.87,4.37,06:00,중립
2026-05-19,2026-05-20,ONCO,214.0,강한매도,전저점이탈,-9.8,1.02,open,9.8,7.3,06:30,중립
2026-05-19,2026-05-20,ONCO,214.0,강한매도,전저점이탈,-9.8,1.044,open,7.28,4.78,07:00,중립
2026-05-19,2026-05-20,ONCO,214.0,강한매도,전저점이탈,-9.8,0.991,open,13.02,10.52,07:30,매도주의
2026-05-19,2026-05-20,ONCO,214.0,강한매도,전저점이탈,-9.8,1.02,open,9.8,7.3,08:00,매수관심
2026-05-19,2026-05-20,ONCO,214.0,강한매도,전저점이탈,-9.8,1.025,open,9.27,6.77,08:30,매수관심
2026-05-19,2026-05-20,ONCO,214.0,강한매도,전저점이탈,-9.8,1.021,open,9.7,7.2,09:00,중립
2026-05-19,2026-05-20,TRNR,209.9,매수관심,잔구간,-11.0,0.8984,open,14.65,12.15,05:30,정보부족
2026-05-19,2026-05-20,TRNR,209.9,매수관심,잔구간,-11.0,0.8978,open,14.72,12.22,06:00,강한매도
2026-05-19,2026-05-20,TRNR,209.9,매수관심,잔구간,-11.0,0.92,open,11.96,9.46,06:30,매수관심
2026-05-19,2026-05-20,TRNR,209.9,매수관심,잔구간,-11.0,0.99,open,4.04,1.54,07:00,매수관심
2026-05-19,2026-05-20,TRNR,209.9,매수관심,잔구간,-11.0,1.02,open,0.98,-1.52,07:30,중립
2026-05-19,2026-05-20,TRNR,209.9,매수관심,잔구간,-11.0,1.0398,open,-0.94,-3.44,08:00,강한매수
2026-05-19,2026-05-20,TRNR,209.9,매수관심,잔구간,-11.0,1.01,open,1.98,-0.52,08:30,매도주의
2026-05-19,2026-05-20,TRNR,209.9,매수관심,잔구간,-11.0,1.0191,open,1.07,-1.43,09:00,매수관심
2026-05-19,2026-05-20,SLGB,108.2,중립,전저점이탈,-7.9,0.46,open,-2.98,-5.48,05:30,정보부족
2026-05-19,2026-05-20,SLGB,108.2,중립,전저점이탈,-7.9,0.46,open,-2.98,-5.48,06:00,정보부족
2026-05-19,2026-05-20,SLGB,108.2,중립,전저점이탈,-7.9,0.46,open,-2.98,-5.48,06:30,중립
2026-05-19,2026-05-20,SLGB,108.2,중립,전저점이탈,-7.9,0.46,open,-2.98,-5.48,07:00,중립
2026-05-19,2026-05-20,SLGB,108.2,중립,전저점이탈,-7.9,0.47,open,-5.04,-7.54,07:30,강한매수
2026-05-19,2026-05-20,SLGB,108.2,중립,전저점이탈,-7.9,0.4409,open,1.22,-1.28,08:00,매도주의
2026-05-19,2026-05-20,SLGB,108.2,중립,전저점이탈,-7.9,0.441,open,1.2,-1.3,08:30,중립
2026-05-19,2026-05-20,SLGB,108.2,중립,전저점이탈,-7.9,0.4655,open,-4.12,-6.62,09:00,매도주의
2026-05-19,2026-05-20,VRAX,85.4,중립,완만한상승,-18.7,0.2512,open,-2.07,-4.57,05:30,정보부족
2026-05-19,2026-05-20,VRAX,85.4,중립,완만한상승,-18.7,0.2487,open,-1.09,-3.59,06:00,중립
2026-05-19,2026-05-20,VRAX,85.4,중립,완만한상승,-18.7,0.2521,open,-2.42,-4.92,06:30,중립
2026-05-19,2026-05-20,VRAX,85.4,중립,완만한상승,-18.7,0.2759,open,-10.84,-13.34,07:00,매수관심
2026-05-19,2026-05-20,VRAX,85.4,중립,완만한상승,-18.7,0.2725,open,-9.72,-12.22,07:30,매도주의
2026-05-19,2026-05-20,VRAX,85.4,중립,완만한상승,-18.7,0.2542,open,-3.23,-5.73,08:00,매도주의
2026-05-19,2026-05-20,VRAX,85.4,중립,완만한상승,-18.7,0.2543,open,-3.26,-5.76,08:30,매수관심
2026-05-19,2026-05-20,VRAX,85.4,중립,완만한상승,-18.7,0.2443,open,0.7,-1.8,09:00,중립
2026-05-19,2026-05-20,SBFM,76.3,중립,잔구간,-26.4,3.239,open,23.49,20.99,05:30,정보부족
2026-05-19,2026-05-20,SBFM,76.3,중립,잔구간,-26.4,3.332,open,20.05,17.55,06:00,중립
2026-05-19,2026-05-20,SBFM,76.3,중립,잔구간,-26.4,3.259,open,22.74,20.24,06:30,중립
2026-05-19,2026-05-20,SBFM,76.3,중립,잔구간,-26.4,3.388,open,18.06,15.56,07:00,중립
2026-05-19,2026-05-20,SBFM,76.3,중립,잔구간,-26.4,3.701,open,8.08,5.58,07:30,중립
2026-05-19,2026-05-20,SBFM,76.3,중립,잔구간,-26.4,3.705,open,7.96,5.46,08:00,매도주의
2026-05-19,2026-05-20,SBFM,76.3,중립,잔구간,-26.4,3.643,open,9.8,7.3,08:30,중립
2026-05-19,2026-05-20,SBFM,76.3,중립,잔구간,-26.4,3.582,open,11.67,9.17,09:00,중립
2026-05-19,2026-05-20,HOTH,47.5,강한매수,전저점부근,0.0,0.6,open,-0.22,-2.72,05:30,정보부족
2026-05-19,2026-05-20,HOTH,47.5,강한매수,전저점부근,0.0,0.6,open,-0.22,-2.72,06:00,중립
2026-05-19,2026-05-20,HOTH,47.5,강한매수,전저점부근,0.0,0.6,open,-0.22,-2.72,06:30,매수관심
2026-05-19,2026-05-20,HOTH,47.5,강한매수,전저점부근,0.0,0.5966,open,0.35,-2.15,07:00,매수관심
2026-05-19,2026-05-20,HOTH,47.5,강한매수,전저점부근,0.0,0.5823,open,2.82,0.32,07:30,매도주의
2026-05-19,2026-05-20,HOTH,47.5,강한매수,전저점부근,0.0,0.5701,open,5.02,2.52,08:00,강한매도
2026-05-19,2026-05-20,HOTH,47.5,강한매수,전저점부근,0.0,0.57,open,5.04,2.54,08:30,매수관심
2026-05-19,2026-05-20,HOTH,47.5,강한매수,전저점부근,0.0,0.568,open,5.4,2.9,09:00,매도주의
2026-05-19,2026-05-20,SAGT,36.8,매수관심,잔구간,-12.5,0.9013,open,3.25,0.75,05:30,정보부족
2026-05-19,2026-05-20,SAGT,36.8,매수관심,잔구간,-12.5,0.9129,open,1.94,-0.56,06:00,매수관심
2026-05-19,2026-05-20,SAGT,36.8,매수관심,잔구간,-12.5,0.9257,open,0.53,-1.97,06:30,매수관심
2026-05-19,2026-05-20,SAGT,36.8,매수관심,잔구간,-12.5,0.928,open,0.28,-2.22,07:00,강한매수
2026-05-19,2026-05-20,SAGT,36.8,매수관심,잔구간,-12.5,0.9282,open,0.26,-2.24,07:30,중립
2026-05-19,2026-05-20,SAGT,36.8,매수관심,잔구간,-12.5,0.9281,open,0.27,-2.23,08:00,강한매수
2026-05-19,2026-05-20,SAGT,36.8,매수관심,잔구간,-12.5,0.9496,open,-2.0,-4.5,08:30,강한매수
2026-05-19,2026-05-20,SAGT,36.8,매수관심,잔구간,-12.5,0.933,open,-0.26,-2.76,09:00,매도주의
2026-05-19,2026-05-20,SDA,34.2,중립,전저점이탈,-11.5,0.54,open,10.83,8.33,05:30,정보부족
2026-05-19,2026-05-20,SDA,34.2,중립,전저점이탈,-11.5,0.5379,open,11.27,8.77,06:00,중립
2026-05-19,2026-05-20,SDA,34.2,중립,전저점이탈,-11.5,0.5306,open,12.8,10.3,06:30,매수관심
2026-05-19,2026-05-20,SDA,34.2,중립,전저점이탈,-11.5,0.55,open,8.82,6.32,07:00,매수관심
2026-05-19,2026-05-20,SDA,34.2,중립,전저점이탈,-11.5,0.56,open,6.87,4.37,07:30,매수관심
2026-05-19,2026-05-20,SDA,34.2,중립,전저점이탈,-11.5,0.57,open,5.0,2.5,08:00,매수관심
2026-05-19,2026-05-20,SDA,34.2,중립,전저점이탈,-11.5,0.56,open,6.87,4.37,08:30,매도주의
2026-05-19,2026-05-20,SDA,34.2,중립,전저점이탈,-11.5,0.56,open,6.87,4.37,09:00,매도주의
2026-05-20,2026-05-21,MTVA,742.0,강한매수,전고점돌파,-2.4,2.82,open,-7.8,-10.3,05:30,정보부족
2026-05-20,2026-05-21,MTVA,742.0,강한매수,전고점돌파,-2.4,2.72,open,-4.41,-6.91,06:00,중립
2026-05-20,2026-05-21,MTVA,742.0,강한매수,전고점돌파,-2.4,2.7495,open,-5.44,-7.94,06:30,중립
2026-05-20,2026-05-21,MTVA,742.0,강한매수,전고점돌파,-2.4,2.72,open,-4.41,-6.91,07:00,중립
2026-05-20,2026-05-21,MTVA,742.0,강한매수,전고점돌파,-2.4,2.69,open,-3.35,-5.85,07:30,중립
2026-05-20,2026-05-21,MTVA,742.0,강한매수,전고점돌파,-2.4,2.64,open,-1.52,-4.02,08:00,매도주의
2026-05-20,2026-05-21,MTVA,742.0,강한매수,전고점돌파,-2.4,2.62,open,-0.76,-3.26,08:30,매도주의
2026-05-20,2026-05-21,MTVA,742.0,강한매수,전고점돌파,-2.4,2.62,open,-0.76,-3.26,09:00,매도주의
2026-05-20,2026-05-21,PHGE,701.6,중립,잔구간,3.9,0.62,open,8.27,5.77,05:30,정보부족
2026-05-20,2026-05-21,PHGE,701.6,중립,잔구간,3.9,0.6255,open,7.32,4.82,06:00,중립
2026-05-20,2026-05-21,PHGE,701.6,중립,잔구간,3.9,0.6236,open,7.65,5.15,06:30,중립
2026-05-20,2026-05-21,PHGE,701.6,중립,잔구간,3.9,0.624,open,7.58,5.08,07:00,중립
2026-05-20,2026-05-21,PHGE,701.6,중립,잔구간,3.9,0.6153,open,9.1,6.6,07:30,중립
2026-05-20,2026-05-21,PHGE,701.6,중립,잔구간,3.9,0.6355,open,5.63,3.13,08:00,중립
2026-05-20,2026-05-21,PHGE,701.6,중립,잔구간,3.9,0.6405,open,4.81,2.31,08:30,매수관심
2026-05-20,2026-05-21,PHGE,701.6,중립,잔구간,3.9,0.62,open,8.27,5.77,09:00,중립
2026-05-20,2026-05-21,CAPS,334.7,매수관심,전고점돌파,-17.4,0.318,open,4.03,1.53,05:30,정보부족
2026-05-20,2026-05-21,CAPS,334.7,매수관심,전고점돌파,-17.4,0.3299,open,0.27,-2.23,06:00,매수관심
2026-05-20,2026-05-21,CAPS,334.7,매수관심,전고점돌파,-17.4,0.345,open,-4.12,-6.62,06:30,매수관심
2026-05-20,2026-05-21,CAPS,334.7,매수관심,전고점돌파,-17.4,0.332,open,-0.36,-2.86,07:00,중립
2026-05-20,2026-05-21,CAPS,334.7,매수관심,전고점돌파,-17.4,0.334,open,-0.96,-3.46,07:30,중립
2026-05-20,2026-05-21,CAPS,334.7,매수관심,전고점돌파,-17.4,0.334,open,-0.96,-3.46,08:00,매도주의
2026-05-20,2026-05-21,CAPS,334.7,매수관심,전고점돌파,-17.4,0.3313,open,-0.15,-2.65,08:30,중립
2026-05-20,2026-05-21,CAPS,334.7,매수관심,전고점돌파,-17.4,0.3247,open,1.88,-0.62,09:00,중립
2026-05-20,2026-05-21,MWC,209.4,매도주의,잔구간,0.4,7.18,open,-1.67,-4.17,05:30,정보부족
2026-05-20,2026-05-21,MWC,209.4,매도주의,잔구간,0.4,7.17,open,-1.53,-4.03,06:00,중립
2026-05-20,2026-05-21,MWC,209.4,매도주의,잔구간,0.4,7.13,open,-0.98,-3.48,06:30,중립
2026-05-20,2026-05-21,MWC,209.4,매도주의,잔구간,0.4,7.135,open,-1.05,-3.55,07:00,강한매수
2026-05-20,2026-05-21,MWC,209.4,매도주의,잔구간,0.4,7.11,open,-0.7,-3.2,07:30,중립
2026-05-20,2026-05-21,MWC,209.4,매도주의,잔구간,0.4,7.24,open,-2.49,-4.99,08:00,매수관심
2026-05-20,2026-05-21,MWC,209.4,매도주의,잔구간,0.4,7.1618,open,-1.42,-3.92,08:30,매도주의
2026-05-20,2026-05-21,MWC,209.4,매도주의,잔구간,0.4,7.02,open,0.57,-1.93,09:00,매도주의
2026-05-20,2026-05-21,JYD,208.3,매도주의,전저점이탈,-16.6,0.7505,open,2.0,-0.5,05:30,정보부족
2026-05-20,2026-05-21,JYD,208.3,매도주의,전저점이탈,-16.6,0.75,open,2.07,-0.43,06:00,매도주의
2026-05-20,2026-05-21,JYD,208.3,매도주의,전저점이탈,-16.6,0.8043,open,-4.82,-7.32,06:30,매수관심
2026-05-20,2026-05-21,JYD,208.3,매도주의,전저점이탈,-16.6,0.779,open,-1.73,-4.23,07:00,매도주의
2026-05-20,2026-05-21,JYD,208.3,매도주의,전저점이탈,-16.6,0.7928,open,-3.44,-5.94,07:30,중립
2026-05-20,2026-05-21,JYD,208.3,매도주의,전저점이탈,-16.6,0.8107,open,-5.58,-8.08,08:00,강한매수
2026-05-20,2026-05-21,JYD,208.3,매도주의,전저점이탈,-16.6,0.8017,open,-4.52,-7.02,08:30,강한매수
2026-05-20,2026-05-21,JYD,208.3,매도주의,전저점이탈,-16.6,0.78,open,-1.86,-4.36,09:00,중립
2026-05-20,2026-05-21,VIDA,207.1,강한매수,전고점돌파,19.5,4.96,open,-12.3,-14.8,05:30,정보부족
2026-05-20,2026-05-21,VIDA,207.1,강한매수,전고점돌파,19.5,4.92,open,-11.59,-14.09,06:00,강한매수
2026-05-20,2026-05-21,VIDA,207.1,강한매수,전고점돌파,19.5,4.95,open,-12.12,-14.62,06:30,강한매수
2026-05-20,2026-05-21,VIDA,207.1,강한매수,전고점돌파,19.5,4.95,open,-12.12,-14.62,07:00,매수관심
2026-05-20,2026-05-21,VIDA,207.1,강한매수,전고점돌파,19.5,4.75,open,-8.42,-10.92,07:30,중립
2026-05-20,2026-05-21,VIDA,207.1,강한매수,전고점돌파,19.5,4.74,open,-8.23,-10.73,08:00,중립
2026-05-20,2026-05-21,VIDA,207.1,강한매수,전고점돌파,19.5,4.3468,open,0.07,-2.43,08:30,강한매도
2026-05-20,2026-05-21,VIDA,207.1,강한매수,전고점돌파,19.5,4.29,open,1.4,-1.1,09:00,중립
2026-05-20,2026-05-21,UZX,80.4,중립,정보부족,-7.6,0.2815,open,9.27,6.77,05:30,정보부족
2026-05-20,2026-05-21,UZX,80.4,중립,정보부족,-7.6,0.2901,open,6.03,3.53,06:00,매수관심
2026-05-20,2026-05-21,UZX,80.4,중립,정보부족,-7.6,0.2951,open,4.24,1.74,06:30,매수관심
2026-05-20,2026-05-21,UZX,80.4,중립,정보부족,-7.6,0.28,open,9.86,7.36,07:00,매도주의
2026-05-20,2026-05-21,UZX,80.4,중립,정보부족,-7.6,0.286,open,7.55,5.05,07:30,강한매수
2026-05-20,2026-05-21,UZX,80.4,중립,정보부족,-7.6,0.2951,open,4.24,1.74,08:00,강한매수
2026-05-20,2026-05-21,UZX,80.4,중립,정보부족,-7.6,0.3018,open,1.92,-0.58,08:30,강한매수
2026-05-20,2026-05-21,UZX,80.4,중립,정보부족,-7.6,0.2975,open,3.39,0.89,09:00,매도주의
2026-05-20,2026-05-21,WNW,75.9,중립,잔구간,14.9,4.46,open,-1.12,-3.62,05:30,정보부족
2026-05-20,2026-05-21,WNW,75.9,중립,잔구간,14.9,4.2609,open,3.5,1.0,06:00,중립
2026-05-20,2026-05-21,WNW,75.9,중립,잔구간,14.9,4.2,open,5.0,2.5,06:30,매도주의
2026-05-20,2026-05-21,WNW,75.9,중립,잔구간,14.9,4.22,open,4.5,2.0,07:00,중립
2026-05-20,2026-05-21,WNW,75.9,중립,잔구간,14.9,4.28,open,3.04,0.54,07:30,매도주의
2026-05-20,2026-05-21,WNW,75.9,중립,잔구간,14.9,4.25,open,3.76,1.26,08:00,중립
2026-05-20,2026-05-21,WNW,75.9,중립,잔구간,14.9,4.15,open,6.27,3.77,08:30,강한매도
2026-05-20,2026-05-21,WNW,75.9,중립,잔구간,14.9,4.26,open,3.52,1.02,09:00,매수관심
2026-05-20,2026-05-21,NCPL,74.0,강한매수,전고점돌파,47.7,0.6702,open,-19.13,-21.63,05:30,정보부족
2026-05-20,2026-05-21,NCPL,74.0,강한매수,전고점돌파,47.7,0.5438,open,-0.33,-2.83,06:00,강한매도
2026-05-20,2026-05-21,NCPL,74.0,강한매수,전고점돌파,47.7,0.5415,open,0.09,-2.41,06:30,중립
2026-05-20,2026-05-21,NCPL,74.0,강한매수,전고점돌파,47.7,0.5496,open,-1.38,-3.88,07:00,매수관심
2026-05-20,2026-05-21,NCPL,74.0,강한매수,전고점돌파,47.7,0.5381,open,0.72,-1.78,07:30,매도주의
2026-05-20,2026-05-21,NCPL,74.0,강한매수,전고점돌파,47.7,0.576,open,-5.9,-8.4,08:00,매수관심
2026-05-20,2026-05-21,NCPL,74.0,강한매수,전고점돌파,47.7,0.5493,open,-1.33,-3.83,08:30,매도주의
2026-05-20,2026-05-21,NCPL,74.0,강한매수,전고점돌파,47.7,0.5525,open,-1.9,-4.4,09:00,매수관심
2026-05-20,2026-05-21,GIPR,67.7,매수관심,완만한상승,-4.4,0.449,open,18.02,15.52,05:30,정보부족
2026-05-20,2026-05-21,GIPR,67.7,매수관심,완만한상승,-4.4,0.489,open,8.36,5.86,06:00,강한매수
2026-05-20,2026-05-21,GIPR,67.7,매수관심,완만한상승,-4.4,0.4749,open,11.58,9.08,06:30,매도주의
2026-05-20,2026-05-21,GIPR,67.7,매수관심,완만한상승,-4.4,0.4495,open,17.89,15.39,07:00,매도주의
2026-05-20,2026-05-21,GIPR,67.7,매수관심,완만한상승,-4.4,0.45,open,17.76,15.26,07:30,매수관심
2026-05-20,2026-05-21,GIPR,67.7,매수관심,완만한상승,-4.4,0.4801,open,10.37,7.87,08:00,강한매수
2026-05-20,2026-05-21,GIPR,67.7,매수관심,완만한상승,-4.4,0.49,open,8.14,5.64,08:30,중립
2026-05-20,2026-05-21,GIPR,67.7,매수관심,완만한상승,-4.4,0.485,open,9.26,6.76,09:00,중립
2026-05-20,2026-05-21,NXXT,64.1,매도주의,잔구간,7.0,0.72,open,-1.39,-3.89,05:30,정보부족
2026-05-20,2026-05-21,NXXT,64.1,매도주의,잔구간,7.0,0.6998,open,1.46,-1.04,06:00,매도주의
2026-05-20,2026-05-21,NXXT,64.1,매도주의,잔구간,7.0,0.7606,open,-6.65,-9.15,06:30,매수관심
2026-05-20,2026-05-21,NXXT,64.1,매도주의,잔구간,7.0,0.722,open,-1.66,-4.16,07:00,매도주의
2026-05-20,2026-05-21,NXXT,64.1,매도주의,잔구간,7.0,0.7155,open,-0.77,-3.27,07:30,매도주의
2026-05-20,2026-05-21,NXXT,64.1,매도주의,잔구간,7.0,0.7034,open,0.94,-1.56,08:00,매도주의
2026-05-20,2026-05-21,NXXT,64.1,매도주의,잔구간,7.0,0.7073,open,0.38,-2.12,08:30,중립
2026-05-20,2026-05-21,NXXT,64.1,매도주의,잔구간,7.0,0.7158,open,-0.81,-3.31,09:00,매수관심
2026-05-20,2026-05-21,ONCO,49.1,매수관심,전저점부근,0.0,1.1,open,3.64,1.14,05:30,정보부족
2026-05-20,2026-05-21,ONCO,49.1,매수관심,전저점부근,0.0,1.1,open,3.64,1.14,06:00,정보부족
2026-05-20,2026-05-21,ONCO,49.1,매수관심,전저점부근,0.0,1.1,open,3.64,1.14,06:30,정보부족
2026-05-20,2026-05-21,ONCO,49.1,매수관심,전저점부근,0.0,1.1,open,3.64,1.14,07:00,정보부족
2026-05-20,2026-05-21,ONCO,49.1,매수관심,전저점부근,0.0,1.1,open,3.64,1.14,07:30,정보부족
2026-05-20,2026-05-21,ONCO,49.1,매수관심,전저점부근,0.0,1.1,open,3.64,1.14,08:00,정보부족
2026-05-20,2026-05-21,ONCO,49.1,매수관심,전저점부근,0.0,1.1,open,3.64,1.14,08:30,정보부족
2026-05-20,2026-05-21,ONCO,49.1,매수관심,전저점부근,0.0,1.1,open,3.64,1.14,09:00,정보부족
2026-05-20,2026-05-21,RUBI,46.7,매도주의,전저점이탈,-5.6,0.762,open,4.99,2.49,05:30,정보부족
2026-05-20,2026-05-21,RUBI,46.7,매도주의,전저점이탈,-5.6,0.7639,open,4.73,2.23,06:00,중립
2026-05-20,2026-05-21,RUBI,46.7,매도주의,전저점이탈,-5.6,0.768,open,4.17,1.67,06:30,매도주의
2026-05-20,2026-05-21,RUBI,46.7,매도주의,전저점이탈,-5.6,0.7669,open,4.32,1.82,07:00,매도주의
2026-05-20,2026-05-21,RUBI,46.7,매도주의,전저점이탈,-5.6,0.7809,open,2.45,-0.05,07:30,강한매수
2026-05-20,2026-05-21,RUBI,46.7,매도주의,전저점이탈,-5.6,0.7871,open,1.64,-0.86,08:00,중립
2026-05-20,2026-05-21,RUBI,46.7,매도주의,전저점이탈,-5.6,0.781,open,2.43,-0.07,08:30,강한매수
2026-05-20,2026-05-21,RUBI,46.7,매도주의,전저점이탈,-5.6,0.784,open,2.04,-0.46,09:00,매수관심
2026-05-20,2026-05-21,AMST,43.6,강한매수,완만한상승,-1.7,1.996,open,-0.3,-2.8,05:30,정보부족
2026-05-20,2026-05-21,AMST,43.6,강한매수,완만한상승,-1.7,1.95,open,2.05,-0.45,06:00,중립
2026-05-20,2026-05-21,AMST,43.6,강한매수,완만한상승,-1.7,1.97,open,1.02,-1.48,06:30,매도주의
2026-05-20,2026-05-21,AMST,43.6,강한매수,완만한상승,-1.7,1.975,open,0.76,-1.74,07:00,중립
2026-05-20,2026-05-21,AMST,43.6,강한매수,완만한상승,-1.7,1.93,open,3.11,0.61,07:30,매도주의
2026-05-20,2026-05-21,AMST,43.6,강한매수,완만한상승,-1.7,1.89,open,5.29,2.79,08:00,매도주의
2026-05-20,2026-05-21,AMST,43.6,강한매수,완만한상승,-1.7,1.96,open,1.53,-0.97,08:30,매수관심
2026-05-20,2026-05-21,AMST,43.6,강한매수,완만한상승,-1.7,1.94,open,2.58,0.08,09:00,매도주의
2026-05-20,2026-05-21,AMIX,38.8,중립,잔구간,1.5,0.3416,open,-4.42,-6.92,05:30,정보부족
2026-05-20,2026-05-21,AMIX,38.8,중립,잔구간,1.5,0.3416,open,-4.42,-6.92,06:00,매수관심
2026-05-20,2026-05-21,AMIX,38.8,중립,잔구간,1.5,0.3238,open,0.83,-1.67,06:30,강한매수
2026-05-20,2026-05-21,AMIX,38.8,중립,잔구간,1.5,0.3238,open,0.83,-1.67,07:00,강한매수
2026-05-20,2026-05-21,AMIX,38.8,중립,잔구간,1.5,0.31,open,5.32,2.82,07:30,강한매도
2026-05-20,2026-05-21,AMIX,38.8,중립,잔구간,1.5,0.3188,open,2.42,-0.08,08:00,중립
2026-05-20,2026-05-21,AMIX,38.8,중립,잔구간,1.5,0.3135,open,4.15,1.65,08:30,매도주의
2026-05-20,2026-05-21,AMIX,38.8,중립,잔구간,1.5,0.315,open,3.65,1.15,09:00,매도주의
2026-05-21,2026-05-22,NCPL,726.7,강한매수,전고점돌파,-6.1,0.7698,open,1.33,-1.17,05:30,정보부족
2026-05-21,2026-05-22,NCPL,726.7,강한매수,전고점돌파,-6.1,0.7656,open,1.88,-0.62,06:00,중립
2026-05-21,2026-05-22,NCPL,726.7,강한매수,전고점돌파,-6.1,0.774,open,0.78,-1.72,06:30,중립
2026-05-21,2026-05-22,NCPL,726.7,강한매수,전고점돌파,-6.1,0.79,open,-1.27,-3.77,07:00,매수관심
2026-05-21,2026-05-22,NCPL,726.7,강한매수,전고점돌파,-6.1,0.7736,open,0.83,-1.67,07:30,매도주의
2026-05-21,2026-05-22,NCPL,726.7,강한매수,전고점돌파,-6.1,0.789,open,-1.14,-3.64,08:00,매수관심
2026-05-21,2026-05-22,NCPL,726.7,강한매수,전고점돌파,-6.1,0.79,open,-1.27,-3.77,08:30,매수관심
2026-05-21,2026-05-22,NCPL,726.7,강한매수,전고점돌파,-6.1,0.8313,open,-6.17,-8.67,09:00,강한매수
2026-05-21,2026-05-22,NIVF,658.0,중립,잔구간,-17.1,0.9289,open,11.96,9.46,05:30,정보부족
2026-05-21,2026-05-22,NIVF,658.0,중립,잔구간,-17.1,0.955,open,8.9,6.4,06:00,중립
2026-05-21,2026-05-22,NIVF,658.0,중립,잔구간,-17.1,0.9201,open,13.03,10.53,06:30,매도주의
2026-05-21,2026-05-22,NIVF,658.0,중립,잔구간,-17.1,0.94,open,10.64,8.14,07:00,매수관심
2026-05-21,2026-05-22,NIVF,658.0,중립,잔구간,-17.1,0.9501,open,9.46,6.96,07:30,매수관심
2026-05-21,2026-05-22,NIVF,658.0,중립,잔구간,-17.1,0.95,open,9.47,6.97,08:00,중립
2026-05-21,2026-05-22,NIVF,658.0,중립,잔구간,-17.1,1.0003,open,3.97,1.47,08:30,강한매수
2026-05-21,2026-05-22,NIVF,658.0,중립,잔구간,-17.1,0.9968,open,4.33,1.83,09:00,중립
2026-05-21,2026-05-22,WHLR,554.9,중립,잔구간,-14.0,1.11,open,7.21,4.71,05:30,정보부족
2026-05-21,2026-05-22,WHLR,554.9,중립,잔구간,-14.0,1.13,open,5.31,2.81,06:00,중립
2026-05-21,2026-05-22,WHLR,554.9,중립,잔구간,-14.0,1.11,open,7.21,4.71,06:30,매도주의
2026-05-21,2026-05-22,WHLR,554.9,중립,잔구간,-14.0,1.14,open,4.39,1.89,07:00,매수관심
2026-05-21,2026-05-22,WHLR,554.9,중립,잔구간,-14.0,1.14,open,4.39,1.89,07:30,매도주의
2026-05-21,2026-05-22,WHLR,554.9,중립,잔구간,-14.0,1.13,open,5.31,2.81,08:00,중립
2026-05-21,2026-05-22,WHLR,554.9,중립,잔구간,-14.0,1.1314,open,5.18,2.68,08:30,매수관심
2026-05-21,2026-05-22,WHLR,554.9,중립,잔구간,-14.0,1.17,open,1.71,-0.79,09:00,강한매수
2026-05-21,2026-05-22,CODX,218.5,강한매수,전고점돌파,-2.7,3.61,open,-7.06,-9.56,05:30,정보부족
2026-05-21,2026-05-22,CODX,218.5,강한매수,전고점돌파,-2.7,3.61,open,-7.06,-9.56,06:00,매수관심
2026-05-21,2026-05-22,CODX,218.5,강한매수,전고점돌파,-2.7,3.654,open,-8.18,-10.68,06:30,매수관심
